name,taxonomy_id,taxonomy_lvl,MS11669_minimizer_filtered.bracken_num,MS11669_minimizer_filtered.bracken_frac,MS11670_minimizer_filtered.bracken_num,MS11670_minimizer_filtered.bracken_frac,MS11673_minimizer_filtered.bracken_num,MS11673_minimizer_filtered.bracken_frac,MS11674_minimizer_filtered.bracken_num,MS11674_minimizer_filtered.bracken_frac,MS11675_minimizer_filtered.bracken_num,MS11675_minimizer_filtered.bracken_frac,MS11676_minimizer_filtered.bracken_num,MS11676_minimizer_filtered.bracken_frac,MS11677_minimizer_filtered.bracken_num,MS11677_minimizer_filtered.bracken_frac,MS11678_minimizer_filtered.bracken_num,MS11678_minimizer_filtered.bracken_frac,MS11679_minimizer_filtered.bracken_num,MS11679_minimizer_filtered.bracken_frac,MS11683_minimizer_filtered.bracken_num,MS11683_minimizer_filtered.bracken_frac,MS11684_minimizer_filtered.bracken_num,MS11684_minimizer_filtered.bracken_frac,MS11686_minimizer_filtered.bracken_num,MS11686_minimizer_filtered.bracken_frac,MS11770_minimizer_filtered.bracken_num,MS11770_minimizer_filtered.bracken_frac,MS11771_minimizer_filtered.bracken_num,MS11771_minimizer_filtered.bracken_frac,MS11774_minimizer_filtered.bracken_num,MS11774_minimizer_filtered.bracken_frac,MS11775_minimizer_filtered.bracken_num,MS11775_minimizer_filtered.bracken_frac
Pseudomonas vancouverensis,95300,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,97,0.00003,0,0.00000,0,0.00000
Pseudomonas ogarae,1114970,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00003,0,0.00000,0,0.00000
Pseudomonas sp. Z003-0.4C(8344-21),1855380,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,89,0.00003,0,0.00000,0,0.00000
Pseudomonas sp. B21-019,2895475,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000
Pseudomonas argentinensis,289370,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000
Chryseobacterium sp. C-71,2893882,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000
Pseudomonas serboccidentalis,2964670,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00002,0,0.00000,0,0.00000
Pseudomonas libanensis,75588,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000
Pseudomonas nunensis,2961896,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000
Pseudomonas glycinae,1785145,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000
Janthinobacterium sp. PAMC25594,2861284,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. DR48,2871095,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,0,0.00000,0,0.00000
Pseudomonas izuensis,2684212,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,0,0.00000,0,0.00000
Burkholderia lata,482957,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. R76,1573711,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. B21-021,2895476,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000
Pseudomonas laurylsulfatiphila,2011015,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000
Kiritimatiella glycovorans,1307763,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000
Janthinobacterium sp. LM6,1938606,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,71,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. B21-053,2895493,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. B21-051,2895491,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00002,0,0.00000,0,0.00000
Caballeronia sp. Sq4a,2878152,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,69,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. HS6,2850559,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. PP3,2815936,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,0,0.00000,0,0.00000
Salinicola sp. LHM,3065298,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,0,0.00000,0,0.00000
Buttiauxella ferragutiae,82989,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. CBS,2971912,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000
Acinetobacter sp. LoGeW2-3,1808001,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000
Mucilaginibacter sabulilitoris,1173583,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00002,0,0.00000,0,0.00000
Pragia fontium,82985,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,0,0.00000
Pseudomonas hamedanensis,2745504,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00002,0,0.00000,0,0.00000
Pseudomonas kielensis,2762577,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,59,0.00002,0,0.00000,47,0.00002
Pseudomonas parafulva,157782,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,54,0.00002,0,0.00000,0,0.00000
Burrovirus burro,2845591,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,54,0.00002,0,0.00000,0,0.00000
Acinetobacter proteolyticus,1776741,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,53,0.00002,0,0.00000,0,0.00000
Pseudomonas hefeiensis,2738125,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,52,0.00002,0,0.00000,0,0.00000
Pifdecavirus IBBPF7A,2733657,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,52,0.00002,0,0.00000,0,0.00000
Pseudomonas mucidolens,46679,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,51,0.00002,0,0.00000,0,0.00000
Acinetobacter equi,1324350,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,50,0.00002,0,0.00000,0,0.00000
Pseudomonas sp. N2-3-1-14,3240264,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,49,0.00001,0,0.00000,0,0.00000
Pseudomonas cucumis,2954082,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,49,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. HOU2,3230301,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00001,0,0.00000,0,0.00000
Acinetobacter sp. Z1,2953738,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,47,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. S35,1573719,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. S34,1573718,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00001,0,0.00000,62,0.00003
Pseudomonas laurentiana,2364649,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00001,0,0.00000,0,0.00000
Pseudomonas allokribbensis,2774460,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,45,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. St316,2678257,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00001,0,0.00000,0,0.00000
Microbacterium sp. zg-Y625,3049071,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,43,0.00001,0,0.00000,71,0.00003
Flavobacterium gilvum,1492737,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,43,0.00001,0,0.00000,52,0.00002
Pseudomonas sp. ACM7,2052956,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00001,0,0.00000,0,0.00000
Pseudomonas cedrina,651740,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00001,0,0.00000,0,0.00000
Methylocystis sp. SC2,187303,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,42,0.00001,52,0.00003,0,0.00000
Pseudomonas sp. FP1742,2954079,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,41,0.00001,0,0.00000,0,0.00000
Pseudomonas triclosanedens,2961893,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,41,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. FP2309,2954091,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00001,0,0.00000,0,0.00000
Acinetobacter baylyi,202950,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00001,0,0.00000,0,0.00000
Acinetobacter colistiniresistens,280145,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00001,0,0.00000,0,0.00000
Acinetobacter suaedae,2609668,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. HN11,1344094,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,39,0.00001,0,0.00000,0,0.00000
Pandoraea sputorum,93222,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00001,0,0.00000,0,0.00000
Spirosoma aerolatum,1211326,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00001,0,0.00000,0,0.00000
Flavobacterium sp. Sr18,935222,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,37,0.00001,0,0.00000,61,0.00003
Pseudomonas sp. HLS-6,2049589,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. B21-028,2895480,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00001,0,0.00000,0,0.00000
Pseudomonas reinekei,395598,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00001,0,0.00000,0,0.00000
Arthrobacter sp. FB24,290399,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,34,0.00001,0,0.00000,0,0.00000
Acinetobacter venetianus,52133,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,32,0.00001,0,0.00000,0,0.00000
Arthrobacter sp. QXT-31,1357915,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,32,0.00001,85,0.00005,0,0.00000
Flavobacterium davisii,2906077,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,32,0.00001,0,0.00000,100,0.00004
Pseudomonas sp. MYb327,2745230,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,30,0.00001,0,0.00000,0,0.00000
Paraburkholderia caledonica,134536,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,30,0.00001,32,0.00002,0,0.00000
Niabella yanshanensis,577386,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,29,0.00001,0,0.00000,0,0.00000
Pseudomonas thivervalensis,86265,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00001,0,0.00000,0,0.00000
Acinetobacter vivianii,1776742,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,28,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. P5_109,3043441,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00001,0,0.00000,0,0.00000
Pseudomonas sp. BW7P1,2973088,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00001,0,0.00000,0,0.00000
Flavobacterium ammoniigenes,1751095,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00001,0,0.00000,85,0.00004
Pseudomonas tructae,2518644,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00001,0,0.00000,0,0.00000
Isosphaera pallida,128,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,24,0.00001,0,0.00000,0,0.00000
Cedecea neteri,158822,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00001,0,0.00000,0,0.00000
Pseudomonas berkeleyensis,2726956,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00001,55,0.00003,0,0.00000
Acinetobacter sp. KCTC 92772,3045147,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00001,0,0.00000,0,0.00000
Flavobacterium indicum,312277,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00001,0,0.00000,153,0.00007
Chryseobacterium oryzae,2929799,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,23,0.00001,0,0.00000,33,0.00001
Pseudomonas sp. B21-056,2895495,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,22,0.00001,0,0.00000,0,0.00000
Pantoea dispersa,59814,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00001,0,0.00000,0,0.00000
Carnobacterium viridans,174587,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00001,0,0.00000,94,0.00004
Chryseobacterium sp. G0201,2487065,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00001,0,0.00000,0,0.00000
Pseudomonas corrugata,47879,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00001,0,0.00000,0,0.00000
Pseudomonas phytophila,2867264,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00001,0,0.00000,15,0.00001
Polymorphobacter megasporae,2835787,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,19,0.00001,0,0.00000,0,0.00000
Edwardsiella piscicida,1263550,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,18,0.00001,0,0.00000,0,0.00000
Staphylococcus carnosus,1281,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,18,0.00001,0,0.00000,0,0.00000
Pseudomonas abietaniphila,89065,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00001,0,0.00000,0,0.00000
Acinetobacter sp. ESL0695,2983215,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00001,0,0.00000,0,0.00000
Flavobacterium sp. WV_118_3,3151764,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00001,0,0.00000,48,0.00002
Acinetobacter dispersus,70348,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,16,0.00000,0,0.00000,0,0.00000
Arthrobacter sp. TMP15,3140789,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,16,0.00000,0,0.00000,126,0.00005
Halopseudomonas phragmitis,1931241,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,15,0.00000,0,0.00000,21,0.00001
Sedimenticola thiotaurini,1543721,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,15,0.00000,0,0.00000,0,0.00000
